SA3_CODE_2016,Tot_65_69_HW_0,Tot_65_69_HW_1_15,Tot_65_69_HW_16_24,Tot_65_69_HW_25_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40,Tot_65_69_HW_41_48,Tot_65_69_HW_49mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_15,Tot_70_74_HW_16_24,Tot_70_74_HW_25_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40,Tot_70_74_HW_41_48,Tot_70_74_HW_49mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_15,Tot_75ov_HW_16_24,Tot_75ov_HW_25_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40,Tot_75ov_HW_41_48,Tot_75ov_HW_49mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_15,Tot_Tot_HW_16_24,Tot_Tot_HW_25_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40,Tot_Tot_HW_41_48,Tot_Tot_HW_49mor,Tot_Tot_HW_NS,Tot_Tot_Tot
20602,18,78,59,42,47,51,17,41,5,359,4,43,18,11,11,11,6,21,0,126,3,19,8,0,3,8,0,17,4,72,386,2081,1776,1788,2555,2493,1188,1858,270,14387
20603,27,138,85,80,63,68,26,51,13,554,16,59,25,24,16,16,10,17,4,181,6,37,18,8,11,13,3,15,4,119,638,3364,2650,2688,3714,3565,1594,2532,427,21178
20604,352,956,939,966,1163,1111,497,888,147,7019,107,538,352,295,248,262,109,247,69,2225,53,287,145,123,117,111,43,108,122,1115,14308,27749,35351,35225,87786,106199,45178,62810,7008,421617
20605,67,326,263,263,236,292,128,293,31,1900,37,156,91,92,68,82,31,75,20,639,24,100,46,40,31,23,10,41,30,336,2406,6661,7503,7523,16524,22238,10522,16045,1504,90934
20606,23,220,145,136,105,118,54,109,22,942,16,123,65,76,29,42,16,40,12,416,15,87,44,34,17,18,11,21,14,256,855,4411,4063,3796,5316,6286,3244,5108,577,33646
20607,58,290,272,264,252,238,104,188,31,1698,33,147,101,93,75,71,30,64,20,635,12,87,39,30,27,24,7,21,21,278,2302,7281,8138,8596,15594,17349,8555,12211,1405,81417
20701,97,606,427,392,247,294,130,266,47,2506,47,345,164,136,73,98,44,89,23,1010,25,223,70,60,29,35,15,22,21,510,2088,10495,8504,8008,11314,13886,6353,10303,1156,72106
20702,36,218,129,118,67,88,37,64,11,769,17,106,69,55,25,23,8,28,3,328,12,91,31,19,7,15,3,13,7,203,717,4866,3484,3162,3713,3720,1906,2718,448,24724
20703,56,293,197,169,159,148,60,126,22,1237,14,182,84,70,42,37,14,32,14,483,8,105,27,15,5,12,7,7,18,215,1543,6272,5514,5788,9575,8585,4044,5182,797,47301
20801,48,306,217,221,113,119,60,108,20,1202,21,178,84,89,25,26,20,35,12,486,10,106,45,35,12,12,8,11,15,247,824,5040,3891,3860,4274,4839,2360,3929,520,29534
20802,69,375,230,218,148,157,49,153,19,1416,31,189,109,72,41,45,30,37,15,554,13,119,42,41,13,25,9,23,24,293,1132,6498,5320,5196,6183,6452,3079,4863,709,39434
20803,62,347,276,281,300,273,116,188,30,1873,25,205,115,74,72,65,23,61,14,656,17,102,57,26,26,34,14,17,16,307,1631,8009,6390,6509,13209,12346,5930,7898,1099,63030
20804,20,138,136,116,76,62,28,66,9,640,14,83,45,33,10,21,12,26,9,253,6,50,26,10,8,16,13,5,10,143,658,3786,3067,2860,3650,3154,1601,2275,362,21411
20901,72,307,207,191,138,159,65,127,22,1287,16,142,78,52,35,45,16,32,11,431,15,62,40,32,16,8,4,11,16,206,1484,6076,5240,5627,6649,7220,3218,4552,696,40759
20902,36,142,119,116,153,112,52,80,18,831,7,87,30,31,30,31,9,20,14,263,8,44,18,14,14,11,3,6,5,123,1105,4946,4087,4130,7316,6159,2805,3703,785,35028
20903,31,136,90,85,45,54,23,63,10,544,11,75,51,38,10,15,0,15,3,223,0,37,11,13,8,0,3,11,6,92,423,2935,1899,1891,1778,2177,917,1720,262,14000
20904,56,270,161,147,206,145,81,128,33,1233,21,119,60,44,42,42,24,32,14,399,21,71,28,18,10,15,7,19,14,202,1800,8071,6420,6661,11288,10308,4703,6799,1258,57303
21001,25,109,114,106,105,107,57,85,13,713,11,69,38,28,31,21,12,23,15,258,3,25,16,11,6,11,0,16,11,111,876,3382,2929,3127,6911,7121,3218,4728,691,32979
21002,16,73,42,41,20,39,19,36,11,293,4,31,20,19,4,13,11,12,7,131,3,16,4,10,0,4,4,0,3,57,248,1356,876,883,994,1052,518,884,138,6946
21003,17,78,54,46,64,47,11,37,7,365,4,35,21,10,19,13,4,10,4,127,4,21,9,5,4,6,3,7,6,65,445,1924,1737,1961,2870,2752,1174,1807,329,15002
21004,10,48,42,23,27,23,5,16,4,211,7,25,17,4,5,6,0,7,3,70,0,11,7,10,0,3,0,8,3,34,258,1580,1098,1039,1284,1134,573,919,165,8039
21005,53,186,183,180,294,215,91,155,42,1401,22,84,51,49,63,50,19,29,16,386,9,40,19,23,27,24,7,22,24,191,2321,6489,6789,8080,17954,15726,7954,9642,1740,76693
21101,90,371,297,256,322,223,110,199,28,1884,33,182,80,73,48,68,18,63,25,585,14,109,38,32,18,26,8,18,22,288,1982,8562,6908,7196,14074,12568,6153,8208,1203,66860
21102,13,57,36,38,21,22,7,28,4,221,3,37,14,8,3,8,5,17,8,105,4,28,9,10,4,3,0,4,3,71,156,934,604,713,529,662,324,616,88,4622
21103,67,267,170,214,161,168,74,117,24,1266,26,152,68,59,50,39,24,35,18,470,9,77,24,18,11,16,6,12,20,195,1264,5989,4855,5107,7944,7726,3925,5175,773,42764
21104,26,186,134,136,93,92,38,74,7,786,15,104,56,32,24,18,14,18,3,285,15,39,24,14,8,6,4,5,11,128,618,3495,2798,2712,4130,4095,1784,2658,374,22671
21105,85,375,234,168,147,132,72,159,29,1397,36,190,74,65,43,32,14,49,15,522,21,102,28,38,21,13,12,28,21,280,1460,7212,4831,4913,6319,5853,3212,4984,749,39531
21201,36,158,88,82,74,61,38,78,12,625,11,78,43,37,14,32,14,41,12,274,9,39,34,15,8,18,10,40,13,177,722,3755,2819,2820,3789,3949,2011,3208,523,23603
21202,48,177,131,106,107,102,41,96,19,824,16,76,46,33,30,22,16,31,9,285,4,41,26,17,3,14,3,19,13,136,1179,5377,4399,4685,6818,6591,3190,4764,778,37780
21203,29,128,85,67,76,63,36,58,7,550,11,69,32,22,22,9,3,26,8,201,7,31,17,7,12,6,3,11,8,94,754,4022,3028,3333,4233,3779,1999,3110,542,24792
21204,109,379,347,351,587,433,213,300,67,2791,42,205,113,98,107,96,41,92,26,817,10,97,41,43,22,37,14,31,49,346,2757,8876,8924,10435,26546,22851,11476,14050,2173,108092
21205,96,509,399,377,397,353,168,268,37,2600,32,258,155,113,82,86,28,63,28,852,20,156,62,49,23,23,9,42,39,421,2967,11087,9980,10665,21491,21941,9821,13637,1819,103405
21301,50,231,170,170,210,162,60,98,26,1179,14,86,48,37,35,41,7,23,13,302,7,35,19,16,13,14,0,17,12,141,1548,6536,5657,6298,11309,10330,4652,6646,1308,54288
21302,37,134,97,82,138,121,59,84,11,758,7,76,53,28,19,34,11,19,5,250,3,42,3,7,12,9,3,4,9,100,939,3458,2982,3183,6723,6934,3481,5049,684,33435
21303,29,129,110,113,151,121,52,94,12,819,8,49,33,27,38,43,19,21,9,248,9,41,8,10,4,11,3,4,3,97,1136,5027,4491,4607,7417,6671,3088,4448,783,37665
21304,24,147,81,87,80,58,28,66,22,602,13,61,25,20,11,9,3,24,3,169,4,29,11,6,9,6,0,10,10,87,935,4343,3176,3451,5109,5228,2372,3725,606,28946
21305,48,244,145,142,191,174,75,139,28,1185,17,92,49,48,42,43,14,32,15,336,12,32,17,15,17,11,0,20,13,133,1852,7555,6410,6747,13946,12239,5755,8504,1443,64450
21401,62,280,213,160,142,130,55,119,22,1175,29,111,58,56,30,33,11,30,10,366,6,70,18,16,16,20,3,16,11,182,1309,5668,4624,5352,7202,7373,3396,5043,738,40714
21402,111,532,324,281,161,191,75,178,39,1899,38,274,112,108,52,66,22,69,32,769,26,144,55,43,31,24,15,24,24,377,1728,8443,6082,6899,7580,7675,4101,5990,956,49461
21501,73,187,147,129,83,151,65,208,21,1066,31,109,53,64,26,59,19,93,23,480,26,88,39,51,17,52,26,77,50,424,1093,3096,2558,3179,4076,4356,2031,4152,553,25097
21502,43,139,69,86,85,75,45,109,11,664,14,64,35,23,11,31,11,42,15,239,3,28,18,16,6,19,5,28,14,140,716,2250,1831,2305,3796,3360,1754,2876,432,19322
21503,49,117,83,101,57,90,30,128,15,677,15,61,33,31,12,20,19,45,8,243,18,39,25,27,10,22,4,45,22,205,651,1879,1498,1749,2515,2660,1282,2659,402,15300
21601,45,132,68,67,52,58,35,105,10,572,5,57,29,30,15,19,11,34,14,226,9,52,15,37,11,19,12,15,25,179,644,1911,1529,1936,2523,2376,1437,2687,350,15393
21602,28,93,62,56,41,43,19,103,10,450,7,30,18,18,12,15,9,34,9,156,8,16,18,22,8,9,3,20,13,129,536,1272,1027,1217,1525,1657,1056,1969,272,10542
21603,53,182,116,116,99,118,67,126,21,888,16,60,42,32,28,32,14,34,15,282,19,49,25,28,20,34,6,31,20,222,1192,3107,2765,3407,5277,5053,2579,3791,603,27776
21701,50,113,99,78,52,80,43,145,17,671,11,63,38,32,24,36,17,57,14,286,13,30,31,23,17,30,14,44,19,219,627,1922,1635,1800,2167,2332,1317,2428,328,14565
21703,42,122,94,86,70,62,30,133,11,649,24,65,34,34,18,33,11,78,8,311,17,30,25,30,11,16,14,37,15,189,697,2125,1733,1948,2434,2380,1367,3012,339,16027
21704,26,120,88,88,79,77,27,108,8,626,15,56,21,23,9,25,4,38,9,198,9,40,26,12,11,18,4,24,4,146,762,2546,1886,2210,3299,3126,1617,2978,384,18799
29797,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,8,9,3,11,15,13,76,9,155
29999,222,1011,560,465,269,389,134,290,80,3434,103,469,175,151,58,115,34,83,61,1240,60,214,81,55,29,52,18,40,61,612,5166,16553,12058,13727,15286,26497,9591,17030,3122,119037
30101,19,118,69,97,63,58,30,74,11,538,6,57,30,19,19,18,10,18,8,183,6,18,10,8,8,7,0,12,7,75,519,3048,2133,2609,3218,2875,1473,2631,286,18803
30102,35,167,106,93,80,73,37,96,13,694,8,97,41,46,18,29,9,27,5,270,3,37,31,15,6,14,3,8,3,121,773,3578,2754,3357,4044,3602,1688,3128,391,23321
30103,39,133,113,115,136,130,77,131,10,881,16,53,37,26,23,31,13,38,3,249,6,32,11,6,7,13,6,8,8,94,1050,3295,2864,3631,8234,7580,4297,6704,652,38296
30201,7,58,40,28,28,30,10,21,0,229,0,24,16,8,3,3,3,9,3,85,3,17,5,3,3,3,0,5,6,42,241,1278,1005,1138,1345,1095,542,840,125,7613
30202,36,145,117,106,130,97,66,86,10,786,7,87,35,28,17,34,10,16,5,236,3,46,14,10,17,9,8,13,15,128,1131,4413,3939,4591,7892,6338,3088,4282,537,36198
30203,78,162,145,175,269,217,111,213,22,1392,15,65,51,45,48,51,31,50,6,361,14,41,23,15,18,17,14,17,16,175,2101,4181,4445,6183,14656,12860,7512,10606,1051,63600
30204,18,97,44,48,35,28,12,36,4,315,4,38,20,14,7,8,3,5,4,111,0,12,12,8,4,0,0,8,5,48,414,1715,1387,1757,1994,1575,836,1465,183,11319
30301,15,89,40,57,52,41,18,55,3,370,4,52,12,5,14,7,3,16,0,114,0,21,12,5,8,0,3,0,3,46,431,2343,1668,1833,2565,2251,1201,1837,212,14327
30302,42,163,127,126,154,110,60,108,9,907,16,89,43,29,26,43,13,36,4,290,5,51,13,16,6,8,0,11,15,129,1510,4011,4280,4982,8359,7284,3260,5153,578,39417
30303,27,156,128,122,108,86,46,95,7,769,9,65,28,19,34,31,3,21,4,219,3,48,14,19,3,12,0,3,8,108,1019,4139,3610,4020,7097,5965,2914,4207,551,33532
30304,22,86,65,66,63,63,39,76,7,488,7,50,25,29,13,21,11,27,7,184,9,19,16,9,8,6,0,8,3,70,550,2054,1897,2120,4715,4209,2087,3004,352,20987
30305,22,124,96,99,167,133,64,150,16,876,4,66,33,32,33,30,19,26,5,257,4,39,16,8,7,12,8,15,12,120,1082,2593,2690,3633,8787,8248,4872,7034,746,39692
30306,17,63,43,42,34,35,10,29,0,273,0,32,17,12,3,6,8,5,4,90,0,24,3,5,3,3,0,0,3,43,217,1200,1148,1240,1387,1142,469,774,163,7739
30401,13,81,47,43,34,30,14,35,4,304,3,42,25,22,4,3,8,13,0,111,0,3,0,7,3,0,0,0,4,25,325,1759,1144,1325,1560,1360,728,1357,140,9698
30402,12,114,60,59,38,34,16,45,6,373,13,72,25,25,15,12,6,13,4,175,3,43,7,10,3,4,3,15,4,97,281,1674,1105,1199,1143,1197,541,1162,93,8399
30403,28,162,98,96,91,70,37,78,7,674,9,83,39,30,23,20,5,19,7,232,8,59,16,13,6,3,3,4,6,123,821,5104,2841,2726,4698,3653,1817,3021,418,25104
30404,15,90,66,54,54,49,28,25,6,381,3,42,20,11,8,12,13,8,0,123,3,22,7,9,0,3,0,0,10,58,673,2326,1663,1818,2503,3319,2160,2747,278,17477
30501,125,420,411,405,623,485,207,390,60,3114,29,199,149,127,107,101,45,96,23,882,17,111,53,49,30,34,19,38,50,393,6877,12312,16277,17291,46303,44546,21697,30971,2714,198985
30502,11,73,36,40,50,36,29,47,4,330,3,26,18,17,14,9,7,10,0,109,3,28,7,10,3,7,3,8,3,67,325,1586,1377,1475,2677,2675,1499,2472,216,14292
30503,74,249,156,176,179,196,84,170,14,1302,29,130,73,64,33,46,29,44,5,448,3,83,34,25,22,17,3,13,12,213,2232,5500,5745,6401,12314,13279,6275,9938,912,62596
30504,46,159,111,113,109,109,58,129,14,846,18,72,52,43,23,32,18,32,9,295,12,41,18,17,11,5,8,7,16,130,1105,4066,3639,3777,6679,6933,3486,5767,506,35942
30601,21,106,49,71,55,48,22,53,8,435,13,49,29,20,7,16,6,16,0,168,4,17,12,3,3,3,3,3,0,51,475,1832,1349,2062,2620,2115,1184,1954,234,13827
30602,52,232,176,207,238,183,87,210,28,1423,20,115,65,71,54,50,23,61,20,480,8,61,21,28,14,23,11,36,24,226,1736,4724,4632,7148,11900,9238,5101,7240,979,52699
30603,18,79,65,58,67,71,38,113,7,521,11,44,17,18,15,23,11,56,13,218,10,36,22,14,5,30,4,36,8,165,437,1309,1282,1751,2440,2042,1039,2278,349,12925
30604,3,36,21,37,16,25,15,48,3,212,5,21,12,16,5,0,5,12,4,91,6,17,9,10,6,7,3,6,0,59,171,503,527,838,957,854,556,1058,138,5606
30605,30,144,62,63,60,71,30,123,16,613,14,80,31,40,18,27,11,70,16,300,8,43,23,31,7,16,10,31,18,178,540,1885,1422,2044,2585,1992,1136,2343,341,14288
30701,41,100,63,83,64,105,52,266,25,798,16,66,45,60,30,54,25,134,14,429,10,74,26,28,25,44,24,106,31,371,1009,1900,1497,2033,2736,3112,1871,7803,464,22425
30702,41,110,79,73,81,86,58,217,27,765,20,88,38,50,20,35,27,124,19,410,9,44,41,39,11,34,14,79,18,277,643,1868,1435,1821,3407,2702,1914,4548,418,18747
30703,37,132,68,90,60,85,34,199,23,714,18,66,34,26,19,31,14,90,19,318,14,51,29,28,7,21,12,52,24,232,547,1924,1451,1880,2455,2104,1186,2850,356,14748
30801,17,41,30,25,36,37,20,107,10,334,9,26,13,21,13,19,9,41,5,152,5,15,8,11,3,4,6,16,10,78,763,1384,1084,1332,1994,1868,1889,5395,355,16058
30803,52,233,153,122,161,136,65,195,21,1146,18,95,51,53,33,33,19,60,10,373,15,68,37,24,20,19,8,41,27,260,1741,5231,4123,5587,10082,7415,3890,6646,767,45480
30804,10,20,23,8,15,12,20,65,4,181,3,6,4,12,3,11,14,27,3,87,3,7,9,9,0,4,3,27,0,66,206,552,498,582,764,792,621,1709,116,5843
30805,26,103,61,56,59,67,44,121,9,553,10,45,30,28,20,15,9,40,10,208,6,28,7,13,8,7,4,13,8,99,1021,2541,2032,2593,3995,3786,3008,6019,470,25466
30901,45,237,163,169,105,123,60,93,13,1005,9,104,60,52,31,35,14,50,11,350,6,59,21,13,8,10,6,15,17,162,822,4626,3865,4726,5902,5391,2784,4440,614,33177
30902,28,133,104,92,83,76,26,73,12,627,10,62,38,23,15,21,5,21,5,197,7,38,9,11,0,3,0,3,10,85,544,2622,2248,2995,3106,2785,1286,2157,309,18047
30903,21,171,119,139,64,77,41,91,8,736,5,81,40,51,25,28,7,26,10,286,4,46,27,3,6,11,4,13,4,123,440,2658,2112,2780,3432,2928,1418,2450,376,18587
30904,5,57,23,23,8,32,3,32,5,193,12,27,9,19,3,5,8,12,3,105,3,18,9,10,3,4,8,11,3,70,157,787,561,611,568,660,318,763,86,4513
30905,9,72,40,42,25,22,7,24,4,246,10,24,9,15,0,10,4,10,3,82,0,17,4,8,0,0,0,3,0,38,207,1142,784,1049,906,1015,436,943,101,6588
30906,21,139,82,90,66,79,27,73,12,597,13,58,43,24,15,27,11,14,0,204,7,31,15,14,4,3,3,5,6,81,534,2365,1875,2313,3512,3289,1722,2636,332,18582
30907,27,181,145,145,160,148,69,186,21,1091,13,109,52,31,32,38,15,43,15,339,4,49,21,17,9,9,4,14,12,148,1243,4945,4102,5583,8775,8316,4744,8699,863,47269
30908,27,135,86,95,100,70,26,76,11,631,9,66,44,28,14,27,8,16,13,222,0,25,13,14,7,10,0,7,7,79,712,2902,2540,3489,5107,3946,1790,2842,425,23756
30909,59,217,188,209,233,183,99,185,20,1403,15,124,107,66,35,55,23,48,11,478,12,57,30,19,13,14,15,25,16,195,1607,4342,4518,5986,9810,8629,4388,8024,834,48142
30910,25,181,109,120,135,94,27,101,10,794,8,90,55,39,32,34,11,39,10,313,3,54,23,17,5,17,9,17,7,152,719,2971,3165,3786,5354,4124,1980,3225,479,25809
31001,37,98,63,102,140,127,56,109,13,740,7,58,20,11,23,27,19,34,3,207,8,27,8,3,4,3,0,4,9,76,952,2433,2332,3093,8209,6669,3868,5127,605,33286
31002,38,133,81,94,69,54,35,135,18,652,22,69,49,31,23,22,22,62,12,312,9,35,19,19,12,19,6,59,33,205,612,2080,1601,2119,3201,2940,1975,3482,432,18437
31003,33,143,130,118,106,104,37,83,19,775,12,64,38,39,18,28,10,25,5,235,9,37,15,9,3,9,7,12,6,103,1282,3992,3565,5130,7465,5949,2917,4249,623,35174
31004,18,76,51,42,71,68,27,57,7,424,3,32,18,13,13,14,5,12,3,123,3,11,5,8,4,3,5,3,0,47,603,2583,1920,2510,4425,3457,2207,3320,414,21429
31101,8,25,32,30,15,29,6,51,4,202,0,20,16,5,4,7,9,15,3,79,0,14,4,9,3,4,0,16,8,56,153,602,557,721,867,777,458,916,112,5164
31102,11,50,31,47,35,31,18,32,4,271,4,29,12,9,4,5,0,3,3,71,0,9,0,0,4,5,0,0,3,29,326,1207,1002,1426,2032,1839,893,1301,221,10260
31103,18,81,63,59,56,39,29,45,7,396,3,31,18,11,12,10,6,10,10,114,0,21,6,3,3,0,0,0,0,38,562,2377,1811,2440,3877,2998,1642,2532,415,18653
31104,11,40,26,24,11,16,14,44,6,194,0,23,9,7,4,4,4,9,0,63,0,11,3,8,0,3,0,0,0,32,224,1039,696,968,998,992,527,1246,148,6839
31105,13,78,73,98,92,67,40,78,15,550,6,31,28,24,13,21,6,25,0,159,3,9,8,6,0,6,0,6,6,53,750,2450,2370,3142,4588,4066,1940,3182,415,22894
31106,26,136,117,110,116,126,59,88,13,790,4,68,37,25,17,25,5,35,6,222,6,30,15,9,3,4,3,8,8,82,852,3220,2919,3561,6779,5327,2826,4275,593,30353
31201,19,65,33,46,43,51,28,119,5,416,8,17,16,19,12,11,4,46,6,141,12,12,7,8,0,9,8,36,15,101,1011,1360,1181,1639,2288,2236,2347,7612,470,20144
31202,63,199,127,115,138,125,71,232,32,1096,23,91,54,37,33,39,19,105,22,421,8,52,22,20,10,14,19,65,38,253,1640,4813,4025,5266,8889,7016,4693,8369,905,45605
31203,10,42,29,44,30,28,26,56,3,258,8,27,15,12,13,6,0,26,3,105,0,8,3,12,6,4,3,13,0,60,289,839,765,1162,1537,1611,1120,1802,169,9292
31301,11,73,30,23,15,18,16,23,4,214,3,31,14,14,7,8,5,13,3,95,4,17,8,9,4,0,0,3,5,47,188,872,628,922,802,671,363,760,119,5328
31302,21,111,80,72,73,65,25,49,13,508,5,41,32,17,11,8,3,26,9,156,3,17,11,10,6,4,0,3,8,66,817,3108,2702,3643,4503,3421,1778,2999,443,23421
31303,8,30,15,10,18,21,10,43,3,151,7,24,4,6,6,11,3,16,5,82,3,5,6,9,3,9,0,19,3,53,139,466,340,470,682,656,383,722,90,3944
31304,18,67,43,31,39,34,17,46,3,310,6,37,21,6,0,13,4,12,4,97,0,13,5,6,3,8,0,5,0,36,397,1764,1286,1684,2548,2202,1252,2194,272,13601
31305,27,138,88,89,80,58,25,73,4,594,11,43,32,22,15,11,14,29,7,178,4,24,11,9,3,5,7,0,7,80,654,2536,2201,2924,3449,2822,1478,2407,339,18806
31401,20,137,67,56,44,37,22,47,7,444,4,65,37,38,12,19,10,20,0,197,0,29,12,8,3,3,3,7,3,69,405,2996,1731,1963,1759,2095,923,2008,208,14088
31402,12,66,46,54,33,38,15,29,9,293,3,19,19,13,7,6,3,9,7,75,0,10,5,6,0,3,0,0,3,28,467,2472,1843,2294,2671,2221,1170,2009,305,15454
31403,14,95,55,58,65,59,34,81,9,466,3,38,16,24,10,9,3,26,4,133,3,10,5,4,8,3,0,0,3,34,571,1949,1817,2390,4735,3675,2017,2979,304,20443
31501,11,36,20,29,36,49,18,90,9,296,7,10,15,17,12,18,9,30,7,122,3,10,5,11,5,16,6,20,8,84,443,843,671,1141,1842,1753,1325,2775,354,11149
31502,20,39,19,35,47,53,41,110,17,376,9,27,17,11,10,31,8,59,10,186,3,16,6,11,4,17,4,22,6,81,764,989,707,1197,2123,2387,2452,5679,406,16689
31503,18,37,27,26,44,50,27,141,18,387,13,19,15,20,13,18,3,57,13,170,7,13,5,13,10,17,8,44,14,129,376,610,481,825,1350,1499,724,2817,233,8920
31601,31,140,87,93,70,47,33,71,10,581,4,65,29,21,15,18,7,14,4,169,0,14,4,11,4,3,0,3,7,53,507,2239,1938,2521,3190,2829,1757,2851,291,18124
31602,25,202,102,115,83,59,27,101,16,732,6,87,47,44,15,28,14,31,6,273,7,56,13,13,3,8,5,13,18,132,890,4043,3085,4052,4875,4202,2372,4063,470,28054
