SA4_CODE_2016,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000mor_E,P_3000mor_OM_IE,P_3000mor_OM_UIE,P_3000mor_CFW,P_3000mor_ES_NS,P_3000mor_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
299,719,135,66,3522,3530,222,1875,169,127,5917,3897,409,2220,159,142,6830,5299,620,2736,140,218,9016,7172,1064,3875,136,240,12486,7334,1502,4014,123,246,13207,8409,2099,4601,128,268,15509,8405,2518,4853,103,267,16146,6024,1804,3268,53,157,11307,4322,1770,2184,26,106,8413,2767,863,1196,23,56,4907,3144,1064,1089,20,63,5374,1130,636,508,36,45,2357,1595,397,640,76,216,2924,66028,15169,33979,1616,2241,119037
301,207,110,26,3549,2849,105,333,118,35,3447,2699,181,399,119,52,3446,3237,216,462,73,50,4046,5467,364,642,98,63,6626,7975,503,602,80,76,9236,9790,670,654,67,70,11250,9736,861,668,75,65,11405,6193,633,402,41,32,7295,5069,805,349,39,30,6299,3323,454,238,23,11,4049,4177,754,280,30,17,5263,1693,751,194,34,18,2694,949,116,79,27,67,1239,66539,6531,5561,1145,643,80416
302,188,82,36,3884,3435,63,341,89,48,3982,3584,154,379,75,49,4236,4448,185,415,66,56,5168,7675,333,617,68,81,8779,11996,418,567,72,114,13160,15087,547,636,60,113,16440,15800,694,655,53,77,17281,10587,576,449,34,51,11696,9108,726,364,25,34,10266,6125,417,224,24,27,6820,8870,710,297,18,33,9937,3713,820,250,32,23,4838,1386,79,94,25,89,1665,105620,5810,5549,918,830,118730
303,298,135,38,4761,4940,202,518,159,68,5889,5060,314,640,165,67,6246,6167,376,719,132,72,7463,10211,611,1011,168,127,12125,14496,788,988,141,110,16527,19033,1001,999,136,144,21311,20677,1248,1035,103,123,23188,14330,942,666,68,83,16091,11982,1143,480,64,72,13740,7548,622,288,27,31,8514,9738,1175,408,43,33,11404,3559,1298,425,56,41,5380,1676,146,120,32,107,2075,134055,10049,8706,1757,1131,155691
304,199,56,22,3396,3190,90,259,78,22,3631,2639,136,276,64,27,3144,2890,139,324,60,24,3435,4397,251,425,67,49,5192,4907,277,419,48,37,5691,5645,368,468,44,28,6555,6459,482,495,40,28,7510,5146,365,295,29,11,5852,4499,535,278,35,14,5373,2717,281,186,25,9,3226,3408,501,270,29,19,4236,1318,657,210,39,10,2237,588,52,62,15,46,765,51105,4222,4222,771,361,60680
305,291,112,43,5737,7081,159,475,129,75,7909,7781,279,590,128,87,8864,9511,341,601,115,93,10658,14650,621,848,131,142,16386,20570,734,935,105,151,22492,29318,950,1058,108,168,31601,38161,1372,1138,123,154,40941,31772,1201,851,80,111,34017,29961,1588,717,58,95,32429,22772,978,521,34,75,24387,39441,2240,877,86,103,42743,22373,3992,2053,131,116,28669,2971,202,166,46,165,3554,282339,14870,11220,1778,1603,311812
306,206,168,55,3492,2637,95,465,236,69,3503,3321,230,612,232,81,4482,4517,235,719,195,101,5759,8266,468,1008,184,120,10039,11441,556,1021,154,158,13325,13058,713,1002,139,104,15014,11601,889,930,127,113,13651,7315,615,605,66,70,8675,6008,683,490,50,52,7282,3625,356,250,39,19,4289,3913,552,340,48,39,4892,1241,622,334,55,22,2270,1244,108,187,100,135,1780,81498,6198,8296,2176,1176,99348
307,189,268,40,2066,1440,79,340,367,60,2289,1629,154,499,348,63,2690,2142,149,513,282,79,3157,3944,335,750,276,78,5390,5311,367,640,222,84,6633,6125,444,701,196,96,7565,5807,517,622,189,87,7216,3683,370,456,89,48,4641,3040,384,297,66,34,3821,2096,191,192,63,17,2552,3197,265,262,65,17,3806,1196,345,234,113,26,1918,634,104,150,190,71,1156,41910,3798,6061,3341,821,55924
308,228,157,42,3478,2831,69,383,186,49,3516,2991,136,446,202,67,3839,3703,134,470,124,64,4498,6374,288,629,161,91,7542,8365,353,626,124,77,9541,9539,418,574,126,120,10768,9890,576,665,113,79,11332,7502,468,433,80,53,8528,6428,521,332,66,50,7398,4911,261,218,43,29,5456,8738,482,324,47,50,9650,3882,520,339,87,27,4861,1140,101,112,101,102,1561,79583,4394,5888,2066,908,92845
309,517,299,79,8936,7979,375,1113,395,125,9979,8781,729,1336,421,163,11427,11337,793,1553,336,167,14194,19471,1450,2169,358,266,23724,26317,1844,2221,273,268,30925,29774,2214,2313,266,232,34810,27477,2764,2280,230,220,32969,17252,2223,1513,178,133,21296,13905,2397,1163,131,86,17684,8739,1296,638,64,50,10790,10595,2252,839,106,72,13862,4325,2667,758,131,77,7955,2966,362,309,123,247,3999,197500,21696,18937,4108,2221,244461
310,262,141,42,3828,3292,104,484,213,50,4144,3391,193,528,169,77,4353,4293,189,615,140,78,5310,7771,396,793,153,108,9227,11542,473,771,101,145,13037,14272,618,751,83,107,15833,14319,695,775,80,104,15970,9864,541,467,35,63,10958,8087,554,326,48,53,9063,4764,295,197,20,17,5303,5462,468,256,26,29,6243,1700,545,237,37,22,2534,1320,97,129,49,125,1721,93723,5267,6679,1643,1026,108330
311,222,111,45,3637,3194,137,474,179,63,4043,3398,221,524,181,70,4390,4225,275,625,147,87,5363,7581,503,822,184,97,9191,10678,637,845,107,110,12376,11954,813,890,96,116,13874,11332,931,825,84,75,13256,7205,731,529,45,52,8566,5602,761,396,28,35,6825,3120,391,206,24,16,3764,3504,666,272,19,16,4476,1091,666,211,25,13,2008,1167,128,126,57,95,1578,77576,6971,7051,1634,921,94157
312,153,125,33,2508,1958,71,294,155,35,2517,2326,127,297,129,66,2947,3015,156,326,105,64,3676,5370,254,506,134,79,6346,6860,290,519,107,111,7889,8147,366,535,105,80,9233,8006,532,548,88,93,9268,5592,438,338,63,43,6476,5126,528,245,51,56,6008,3858,259,152,29,27,4328,7293,441,221,37,44,8035,2743,539,196,58,33,3566,1144,104,88,103,89,1527,63848,4179,4484,1675,858,75048
313,198,114,32,3247,2469,84,372,134,48,3103,2676,177,428,124,62,3460,3263,169,447,125,59,4059,5736,351,668,120,88,6961,7127,411,615,90,78,8324,7811,483,588,77,68,9034,7426,541,603,50,49,8680,4694,471,353,31,38,5581,3780,486,296,25,23,4610,2003,250,166,11,8,2444,2055,385,198,23,12,2677,700,373,184,21,10,1288,823,80,86,34,56,1077,53633,4329,5273,1224,648,65099
314,211,101,18,2864,2131,73,303,79,28,2612,1957,130,354,89,28,2555,2375,184,326,67,32,2990,3937,269,493,64,38,4798,5205,365,510,53,27,6164,5932,420,491,47,53,6940,5394,586,465,64,31,6536,3216,470,341,23,18,4067,2823,588,246,25,17,3697,1456,259,130,13,13,1873,1739,508,204,23,18,2488,586,429,164,14,12,1202,563,49,63,11,40,721,39995,4405,4341,882,361,49984
315,63,101,13,794,915,44,140,140,19,1254,898,66,151,134,33,1281,1360,67,175,116,29,1735,2547,140,251,105,49,3088,3082,145,291,69,49,3631,3386,158,283,81,47,3953,3734,191,280,71,50,4321,2916,142,196,42,25,3327,2569,185,144,28,26,2951,2213,99,105,33,15,2466,4476,134,128,26,25,4784,1298,149,130,59,28,1665,669,55,94,75,50,945,30755,1628,2500,1400,468,36755
316,418,231,57,5707,4463,230,894,343,65,5996,4829,410,1018,246,106,6605,6483,431,1215,225,106,8463,10741,864,1636,293,131,13665,13611,1136,1483,191,145,16565,14107,1242,1512,187,127,17171,12804,1527,1434,161,106,16036,7843,1262,963,105,79,10254,6604,1370,683,77,50,8782,4074,702,438,42,34,5290,4999,1179,495,79,39,6798,1938,1294,496,78,40,3837,1399,181,212,86,130,2007,99112,12033,13036,2901,1227,128313
317,118,93,28,2472,2021,51,256,106,38,2473,2142,112,294,111,56,2713,2879,125,313,89,49,3455,5105,217,426,90,58,5895,7194,290,412,90,67,8059,7957,374,406,60,71,8867,8017,479,446,62,45,9053,5272,396,244,43,30,5977,4513,404,236,33,31,5219,2792,217,114,23,21,3158,3207,364,163,15,15,3765,913,497,179,26,12,1633,695,67,66,44,45,921,55053,3666,3723,1077,575,64098
318,171,114,46,3859,3201,80,377,166,42,3860,3210,134,369,116,60,3892,4203,145,481,124,69,5024,7111,328,654,150,90,8341,9562,425,660,104,96,10848,11702,555,684,74,111,13126,12610,613,653,111,88,14079,9525,552,420,66,45,10603,7652,567,386,56,42,8702,4594,284,207,26,28,5139,5241,480,272,24,12,6034,1517,453,291,40,17,2320,1215,80,110,77,82,1560,85159,4782,5823,1594,860,98214
319,301,274,63,3794,3047,126,654,398,87,4311,3671,233,821,395,143,5259,5061,266,866,307,109,6612,8492,484,1160,304,123,10569,10890,538,954,202,131,12715,11238,560,929,169,99,12984,9886,721,795,127,80,11615,5773,461,458,75,59,6822,4940,496,346,56,41,5868,2782,248,193,30,20,3276,2836,350,306,43,26,3555,794,409,286,73,20,1585,1105,107,201,137,120,1676,73873,5096,8493,3234,1143,91831
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,10,9,0,0,0,0,9,5,0,0,0,0,12,14,0,3,0,0,17,17,0,3,0,0,22,17,0,3,0,0,22,13,0,0,0,0,14,12,0,3,0,0,17,43,5,0,0,0,47,28,0,0,0,0,28,3,0,0,0,0,3,174,12,15,6,0,202
399,730,122,50,2731,2311,184,1512,183,80,4270,2884,268,2000,161,109,5421,3699,388,2206,123,146,6557,5540,671,3027,118,181,9539,6518,908,3089,105,149,10762,7825,1178,3562,85,185,12836,8494,1637,3722,89,178,14120,5796,1321,2537,48,95,9798,4201,1353,1771,47,71,7445,2850,695,1060,25,55,4683,3400,879,996,33,40,5346,1330,515,445,25,41,2356,1131,186,493,58,169,2040,58103,10357,27359,1522,1571,98920
401,356,161,65,6938,7289,199,691,222,109,8505,7155,345,806,212,127,8633,8944,394,911,196,134,10591,14069,623,1279,169,148,16285,17973,756,1273,162,159,20323,23673,965,1382,145,178,26338,27007,1272,1342,136,172,29933,19509,1062,886,70,98,21622,17099,1252,758,72,87,19268,11825,776,461,35,54,13147,16071,1464,830,86,65,18520,7012,2170,1402,98,60,10740,2023,161,185,51,153,2570,186414,11646,12679,2267,1645,214651
402,266,127,74,5181,4770,138,595,211,87,5801,4812,208,720,184,82,6006,6056,257,832,131,121,7387,10251,405,1156,154,127,12095,13624,567,1069,144,146,15544,16329,685,1095,90,130,18327,15638,843,1020,89,126,17712,9931,607,531,27,66,11164,7845,572,395,48,49,8912,5514,297,208,22,24,6061,5734,483,321,28,29,6592,1634,505,271,21,23,2450,1394,78,126,39,109,1737,108570,5750,8709,1623,1205,125856
403,335,109,58,5139,4460,128,625,167,66,5456,4278,190,654,173,64,5364,5424,247,815,118,88,6692,8313,391,1154,148,104,10114,9888,496,1025,96,102,11609,11385,614,1127,96,98,13318,11276,757,1036,71,94,13236,6817,600,616,50,45,8120,5632,647,491,48,38,6850,3927,350,253,28,23,4576,3604,536,416,39,23,4620,1266,547,360,44,19,2228,999,89,105,32,74,1302,82099,5689,9085,1491,902,99265
404,172,62,57,3549,3808,109,394,102,61,4477,3850,166,472,87,86,4659,5125,217,551,86,113,6089,8776,395,848,108,116,10251,12764,512,746,76,134,14235,16960,663,822,62,138,18645,16768,798,780,58,112,18512,10743,637,462,39,72,11947,8538,727,387,40,31,9720,5958,381,221,18,20,6591,7059,637,306,21,31,8059,2419,685,279,24,30,3442,1255,85,93,24,114,1568,107555,6097,6617,980,1145,122391
405,144,144,28,1640,1309,58,338,198,58,1968,1584,106,385,175,44,2299,2142,130,408,153,67,2902,3251,217,609,187,75,4342,3921,264,573,172,66,5006,4519,315,607,148,69,5660,4172,370,595,133,67,5337,2759,277,363,88,29,3518,2057,278,330,82,40,2784,1296,130,182,43,18,1678,1278,211,230,51,12,1789,340,227,200,50,12,831,447,34,102,73,56,705,30455,2691,5151,1986,658,40942
406,80,65,24,1213,1150,43,160,88,37,1475,1222,54,187,88,44,1594,1661,77,230,78,49,2096,2605,120,314,84,34,3160,2973,175,315,90,49,3598,3516,163,340,73,65,4161,3699,234,351,77,59,4427,2716,200,241,52,17,3231,2603,186,202,42,31,3067,2234,120,107,27,14,2495,3327,128,138,32,18,3635,1009,150,145,60,22,1385,509,24,66,41,38,687,30344,1714,2926,1047,498,36522
407,200,220,48,2761,2325,123,540,336,62,3382,2686,163,635,301,84,3860,3558,265,748,312,102,4985,6143,374,1084,297,135,8036,7894,445,1041,229,145,9747,8440,487,950,221,140,10238,7310,616,897,186,90,9090,4032,404,548,99,53,5142,2764,363,372,84,39,3628,1762,224,207,60,16,2273,1678,309,341,85,21,2427,400,344,289,88,31,1152,721,91,156,124,82,1179,52142,4305,8175,3132,1073,68823
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,7,0,0,0,0,7,21,0,0,0,0,22,15,0,0,0,0,15,0,0,0,0,0,0,52,0,4,0,0,64
499,303,46,19,1082,1110,59,661,50,39,1914,1257,99,781,52,63,2250,1593,108,922,54,56,2729,2255,196,1362,45,65,3932,2307,326,1469,34,59,4199,2527,366,1591,35,79,4601,2502,471,1642,25,53,4697,1471,324,1072,19,37,2932,1043,314,688,14,27,2077,610,150,366,0,8,1133,743,205,354,12,12,1332,257,126,148,10,10,551,318,55,160,22,36,591,18802,2837,11594,492,577,34306
501,203,164,38,2877,2128,76,400,221,57,2877,2515,130,457,188,56,3347,3238,147,493,173,61,4109,5120,260,678,194,101,6351,6191,290,693,144,82,7400,6800,415,822,137,82,8250,7018,495,888,143,82,8628,4827,414,539,91,50,5919,4380,522,480,74,45,5503,3590,253,292,35,30,4193,5925,444,369,48,56,6836,1901,500,327,53,20,2804,797,63,134,70,64,1125,57099,4071,6854,2081,847,70945
502,113,32,23,1385,1229,48,153,50,14,1498,1330,55,166,37,21,1613,1442,56,178,41,14,1727,2256,90,264,45,29,2686,2442,94,229,47,17,2826,2511,138,264,30,17,2957,2421,195,255,26,27,2920,1611,188,172,28,13,2005,1416,172,155,11,12,1770,1201,117,89,10,12,1434,1711,184,123,12,12,2041,462,194,129,8,10,800,315,22,43,10,26,419,21649,1581,2355,499,259,26336
503,212,96,39,4897,5801,117,342,113,60,6439,5960,169,385,104,77,6695,7052,205,434,94,87,7876,10413,396,656,123,107,11697,12965,464,699,72,101,14298,18333,619,774,93,119,19940,25806,915,884,100,128,27836,22125,784,676,58,98,23744,20225,1021,697,51,71,22069,15731,757,434,57,60,17032,31215,1725,814,87,89,33925,23128,3554,1710,110,101,28605,2294,130,152,41,128,2749,206193,10995,8960,1500,1296,228947
504,249,123,34,3726,3431,102,390,126,33,4089,3278,195,515,142,53,4176,3863,187,505,87,47,4696,5937,350,724,125,72,7200,7340,463,722,98,86,8703,9601,574,846,76,92,11192,10728,787,894,99,76,12591,7459,609,589,61,64,8785,6325,799,495,47,38,7698,4368,481,313,30,19,5215,5318,773,430,36,36,6593,1549,711,265,41,12,2577,1050,95,103,29,83,1362,73819,6230,7140,1443,756,89384
505,503,153,79,8209,6849,180,844,172,63,8110,6577,261,903,166,97,8007,7529,338,953,172,98,9089,11193,571,1375,201,122,13463,13233,702,1366,162,124,15582,15848,1026,1595,147,149,18758,17515,1396,1720,150,117,20894,12185,1202,1317,93,86,14887,9979,1523,1082,92,62,12732,7363,942,664,65,40,9071,9627,1664,894,84,57,12322,3389,1722,760,63,42,5985,1728,176,237,62,121,2319,130916,11877,14344,2256,1288,160681
506,402,194,69,6947,6781,173,703,215,72,7947,6644,332,783,163,93,8016,8073,355,945,164,93,9628,12515,618,1268,206,105,14710,16220,807,1245,164,175,18605,21743,1011,1400,146,187,24482,25324,1455,1519,167,188,28659,18305,1138,1080,95,116,20734,15223,1365,911,78,79,17657,11212,769,532,49,71,12630,16543,1512,805,76,59,19000,6523,1748,641,92,54,9049,2251,179,176,63,171,2837,174207,11649,12529,2353,1553,202292
507,404,158,58,6662,5893,139,649,186,69,6939,5677,223,607,163,75,6744,6527,253,688,116,62,7645,9841,475,1045,161,108,11631,11697,557,998,155,110,13521,14681,753,1209,110,121,16876,16903,1043,1303,131,123,19506,12735,902,881,89,79,14681,11220,1087,778,79,70,13226,8832,693,499,60,44,10126,13325,1291,694,61,56,15435,5532,1439,588,90,52,7698,1713,101,145,40,117,2120,131011,9108,10642,2048,1172,153980
509,190,204,30,1743,1405,90,341,282,44,2154,1812,119,435,304,73,2735,2239,172,510,305,60,3287,3702,321,756,336,79,5189,4410,351,787,274,95,5913,5236,428,851,242,101,6854,5348,552,896,252,82,7128,3455,478,682,197,51,4847,3121,464,589,143,46,4368,2472,277,327,86,25,3184,3702,430,478,115,46,4761,960,503,456,137,35,2098,623,80,181,152,60,1096,39895,4346,7606,3526,833,56206
510,40,33,26,996,963,30,97,39,20,1147,929,37,89,17,24,1093,1157,40,85,32,30,1341,1909,74,123,43,39,2191,2551,92,140,23,46,2857,3458,129,155,39,51,3825,4796,204,205,24,56,5287,4621,192,125,20,42,4989,5025,205,120,19,39,5398,5552,110,101,25,35,5827,16473,229,133,23,70,16922,13586,314,168,16,48,14134,993,28,62,27,50,1160,63117,1695,1683,466,590,67549
511,93,91,16,1379,1134,36,159,80,18,1433,1275,68,208,73,40,1663,1665,82,215,81,39,2090,2783,182,325,96,50,3429,3463,207,298,57,39,4057,4098,234,369,79,52,4830,4932,345,453,102,57,5896,4022,290,322,49,41,4719,4304,321,255,49,31,4955,4021,224,145,27,32,4453,8740,338,228,34,46,9384,3482,424,229,55,24,4220,749,53,75,34,59,964,45980,2856,3419,1120,563,53941
597,0,0,0,5,0,0,0,0,0,3,8,0,0,0,0,5,8,0,0,0,0,9,8,0,0,0,0,7,12,0,0,0,0,19,20,0,0,0,0,21,40,0,3,0,0,44,28,0,3,0,0,32,48,9,0,0,0,57,77,0,0,0,3,79,434,3,5,0,0,447,820,7,8,0,0,837,26,0,0,0,3,32,1533,22,23,5,8,1595
599,382,58,32,1492,1398,72,777,74,33,2352,1499,101,917,58,55,2629,1886,128,1044,53,55,3165,2617,246,1483,77,79,4508,2839,304,1594,58,90,4883,3439,501,1938,53,92,6020,3965,688,2310,61,98,7117,3055,590,1821,29,68,5570,2460,641,1419,29,52,4591,1892,392,849,6,42,3185,3352,511,996,15,45,4914,1711,354,370,19,32,2483,579,64,240,25,75,983,31866,4658,16258,754,848,54378
601,203,71,58,3705,3438,70,442,103,51,4108,3573,130,546,90,65,4399,4734,126,599,117,88,5669,8021,263,832,93,105,9314,9968,369,847,77,115,11380,12155,426,785,65,112,13539,12757,525,781,47,91,14192,8702,423,551,45,53,9776,7318,446,410,25,39,8236,4843,298,255,17,34,5448,5383,549,379,22,42,6376,1752,628,387,30,26,2823,918,57,91,33,85,1176,87152,4358,7171,1005,974,100657
602,123,90,31,1985,1954,56,317,174,46,2546,2189,118,395,125,53,2884,2941,135,406,109,60,3651,4827,219,551,107,79,5781,6100,279,520,77,72,7042,6619,290,540,60,67,7583,6213,386,473,48,55,7169,3886,293,297,33,27,4540,3104,285,199,24,14,3629,2127,136,117,14,14,2407,1873,257,173,22,10,2340,582,308,204,22,7,1120,573,46,77,38,52,783,44812,2847,4450,1138,596,53845
603,47,55,3,358,335,24,118,63,19,557,398,32,160,49,18,660,540,30,161,48,20,791,811,47,199,55,26,1132,973,63,190,37,25,1292,933,65,153,25,20,1198,820,73,175,27,28,1130,477,46,82,13,7,635,321,60,70,14,10,464,186,19,45,5,7,259,180,36,58,6,7,293,52,42,61,12,0,166,114,13,24,14,13,176,6397,568,1574,513,196,9257
604,96,75,34,1672,1505,58,217,136,41,1957,1757,68,277,106,58,2270,2448,98,309,76,67,2993,3858,173,426,95,54,4601,4763,235,407,58,67,5536,5153,217,335,67,48,5822,4903,265,332,35,59,5597,2967,207,223,30,37,3458,2507,202,162,23,23,2917,1717,98,70,8,23,1921,1590,170,111,17,16,1898,419,181,123,17,12,753,484,33,55,36,60,666,35637,2029,3190,936,613,42413
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,14,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,0,50,3,0,0,0,55
699,69,5,7,223,321,20,167,30,18,544,338,19,223,7,17,609,459,24,254,13,19,771,660,43,358,14,26,1100,700,69,323,10,15,1124,787,84,371,3,20,1271,755,96,374,0,12,1243,458,71,237,3,13,777,269,82,169,5,4,525,133,24,91,0,4,251,151,41,71,7,3,280,84,22,42,0,6,158,116,15,41,0,7,186,5407,613,2815,126,170,9132
701,62,20,17,1432,1192,36,113,51,28,1418,1352,22,135,42,33,1580,1830,67,165,29,29,2126,2951,138,284,41,53,3464,4476,171,268,62,58,5036,6884,239,369,45,70,7605,9220,349,368,57,95,10093,7671,341,293,35,59,8405,6782,478,240,20,52,7571,5456,280,158,7,30,5930,9083,488,268,17,58,9911,5466,487,225,16,31,6222,994,41,46,17,75,1170,64902,3172,3030,572,706,72381
702,27,19,16,775,1306,15,64,30,24,1434,965,24,60,15,15,1085,1101,34,58,16,18,1237,2178,61,111,16,20,2386,2629,93,120,21,35,2906,3264,118,131,18,40,3566,4045,182,140,12,39,4416,3293,149,114,12,29,3599,2932,154,86,13,25,3211,2297,109,65,3,18,2485,3660,116,74,3,15,3868,1216,129,46,8,6,1405,850,38,33,14,45,978,30573,1238,1163,266,364,33604
797,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,16,0,0,0,0,16,20,0,0,0,0,20,31,0,0,0,0,33,0,0,0,0,0,3,88,3,4,4,0,91
799,18,4,0,60,69,3,35,6,0,111,49,7,50,10,3,117,77,9,38,12,0,135,132,19,60,8,7,227,157,14,66,0,4,238,231,33,71,3,3,353,331,47,85,3,10,480,258,42,81,0,8,386,203,46,65,0,9,318,198,33,61,0,3,296,399,46,54,0,0,499,272,20,24,0,5,319,50,10,21,0,7,85,2491,331,736,60,61,3674
801,283,100,50,6937,5914,127,386,90,43,6560,5169,170,433,109,53,5928,6200,214,477,100,82,7076,9587,421,689,112,96,10909,12694,537,700,99,106,14143,17431,736,819,91,118,19202,23416,1009,878,85,124,25509,23901,813,649,53,92,25504,23761,978,542,40,72,25392,16586,642,357,31,55,17666,34902,1299,560,57,79,36899,12814,2044,781,37,78,15752,1948,97,88,28,99,2262,201277,9191,7720,1301,1151,220639
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,49,6,3,294,199,7,75,3,0,286,199,3,87,4,5,305,240,23,101,0,7,373,398,36,144,8,7,597,431,74,145,5,5,658,505,76,214,9,7,809,625,129,239,9,7,1008,445,110,141,0,3,702,345,108,115,8,4,577,226,61,62,0,0,351,277,70,84,3,0,436,121,74,34,0,4,238,64,16,29,3,9,115,4341,805,1533,69,78,6817
901,3,7,3,56,66,0,10,3,0,78,82,0,21,3,3,116,91,4,35,4,8,142,191,3,37,4,6,244,262,3,22,3,9,301,261,13,27,5,3,315,256,16,39,0,10,319,194,13,13,4,4,236,198,7,11,0,3,228,179,5,10,0,0,200,240,6,14,0,4,268,100,16,6,0,0,120,32,0,8,0,4,45,2215,93,272,49,62,2692
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,5,0,0,0,0,7,3,0,0,0,0,5,8,0,0,0,0,5,4,4,3,0,0,9,10,0,0,0,0,5,4,0,0,0,0,10,9,0,0,0,0,9,14,0,0,0,0,17,24,3,0,0,0,27,0,0,0,0,0,0,92,13,11,3,0,118